5,0.762079063,0.793945313,0.118594436,0.091796875
5,0.596632504,0.820800781,0.065153734,0.050292969
5,0.311859444,0.80859375,0.128111274,0.12890625
6,0.774524158,0.085449219,0.153001464,0.104003906
6,0.121522694,0.076660156,0.327964861,0.104492188
6,0.885065886,0.364257813,0.043191801,0.148925781
6,0.118594436,0.355957031,0.128111274,0.098144531
6,0.702781845,0.710449219,0.049780381,0.033203125
6,0.502928258,0.712402344,0.068814056,0.064941406
6,0.293557833,0.733398438,0.177891654,0.045898438
6,0.16398243,0.778808594,0.068081991,0.017578125
7,0.646412884,0.091308594,0.081259151,0.073242188
7,0.646412884,0.297851563,0.06295754,0.045898438
7,0.530746706,0.301757813,0.109809663,0.031738281
7,0.696193265,0.491699219,0.172035139,0.118652344
7,0.759150805,0.783691406,0.106149341,0.043457031
7,0.318448023,0.495605469,0.093704246,0.102539063
7,0.18374817,0.510253906,0.112737921,0.193847656
7,0.128111274,0.800292969,0.012445095,0.033203125
8,0.909224012,0.122558594,0.071742313,0.022949219
8,0.760614934,0.058105469,0.043191801,0.025878906
8,0.483894583,0.083007813,0.140556369,0.110351563
8,0.331625183,0.038574219,0.081991215,0.032714844
8,0.19033675,0.070800781,0.034407028,0.102050781
8,0.109077599,0.164550781,0.059297218,0.03515625
8,0.874816984,0.274902344,0.087115666,0.087402344
8,0.530746706,0.28125,0.078330893,0.056152344
8,0.44363104,0.295898438,0.068814056,0.056152344
8,0.46193265,0.395996094,0.112737921,0.133300781
8,0.318448023,0.272949219,0.090775988,0.087402344
8,0.136896047,0.583496094,0.131771596,0.056152344
8,0.759150805,0.80859375,0.143484627,0.043457031
8,0.124450952,0.846191406,0.068814056,0.028808594
9,0.72181552,0.083007813,0.071742313,0.029296875
9,0.825036603,0.221679688,0.087115666,0.02734375
9,0.43704246,0.083007813,0.090775988,0.056640625
9,0.281112738,0.083007813,0.133967789,0.123046875
9,0.052708638,0.095703125,0.084187408,0.056152344
9,0.568081991,0.320800781,0.019033675,0.06640625
9,0.672035139,0.33203125,0.055636896,0.020996094
9,0.671303075,0.568847656,0.05636896,0.072753906
9,0.774524158,0.595703125,0.059297218,0.014648438
9,0.040263543,0.360351563,0.147144949,0.189453125
9,0.333821376,0.756347656,0.065885798,0.02734375
9,0.521229868,0.769042969,0.109809663,0.024902344
9,0.5,0.881347656,0.062225476,0.024902344
9,0.68374817,0.727050781,0.05636896,0.012695313
9,0.806002928,0.75,0.068814056,0.070800781
10,0.598828697,0.102539063,0.300878477,0.043457031
10,0.121522694,0.112304688,0.215959004,0.020996094
10,0.568081991,0.227050781,0.147144949,0.064453125
10,0.811859444,0.404296875,0.093704246,0.095703125
10,0.909224012,0.401855469,0.059297218,0.035644531
10,0.490483163,0.360351563,0.165446559,0.102050781
10,0.306002928,0.423828125,0.086383602,0.022460938
10,0.862371889,0.570800781,0.087115666,0.081542969
10,0.677891654,0.560546875,0.071742313,0.072753906
10,0.674963397,0.733398438,0.087115666,0.060546875
10,0.124450952,0.581054688,0.112737921,0.08984375
10,0.333821376,0.560546875,0.012445095,0.024902344
10,0.102489019,0.716796875,0.097364568,0.087402344
10,0.199853587,0.87109375,0.121522694,0.064453125
10,0.573206442,0.854980469,0.063689605,0.028808594
10,0.730600293,0.862792969,0.072474378,0.058105469
10,0.874816984,0.848144531,0.099560761,0.104003906
11,0.471449488,0.110839844,0.081259151,0.034179688
11,0.055636896,0.202148438,0.159590044,0.1875
12,0.852855051,0.16015625,0.096632504,0.295898438
12,0.273060029,0.241210938,0.054904832,0.081542969
12,0.402635432,0.616699219,0.078330893,0.045898438
12,0.412152269,0.77734375,0.062225476,0.077148438
13,0.777452416,0.102050781,0.090775988,0.06640625
13,0.471449488,0.237304688,0.049780381,0.014648438
13,0.084187408,0.074707031,0.19033675,0.064941406
13,0.074670571,0.28125,0.140556369,0.116699219
13,0.033674963,0.454101563,0.040995608,0.02734375
13,0.308931186,0.293457031,0.131039531,0.116699219
13,0.502928258,0.376953125,0.046852123,0.019042969
13,0.599560761,0.454589844,0.071742313,0.028320313
13,0.718155198,0.3125,0.119326501,0.072753906
13,0.774524158,0.810546875,0.115666179,0.085449219
13,0.333821376,0.795898438,0.137628111,0.09375
13,0.209370425,0.785644531,0.090043924,0.052246094
13,0.177891654,0.758300781,0.037335286,0.016601563
14,0.636896047,0.079101563,0.087847731,0.102050781
14,0.628111274,0.225097656,0.099560761,0.074707031
14,0.365300146,0.089355469,0.081259151,0.043945313
14,0.497803807,0.079589844,0.066617862,0.037109375
14,0.546852123,0.137207031,0.046852123,0.020996094
14,0.22181552,0.085449219,0.099560761,0.089355469
14,0.422401171,0.392578125,0.062225476,0.062988281
14,0.7715959,0.526855469,0.128111274,0.165039063
14,0.921669107,0.879394531,0.027818448,0.022949219
14,0.24011713,0.848144531,0.134699854,0.056152344
15,0.749633968,0.079101563,0.084187408,0.064453125
15,0.431185944,0.089355469,0.102489019,0.050292969
15,0.527818448,0.456054688,0.096632504,0.066894531
15,0.446559297,0.473144531,0.074670571,0.06640625
15,0.456076135,0.34765625,0.021961933,0.010742188
15,0.321376281,0.239257813,0.093704246,0.116699219
15,0.227672035,0.458496094,0.131039531,0.026855469
15,0.02489019,0.447753906,0.112005857,0.041992188
15,0.718155198,0.591796875,0.169106881,0.09765625
15,0.606149341,0.606445313,0.037335286,0.010253906
15,0.065153734,0.591796875,0.144216691,0.09765625
15,0.490483163,0.760742188,0.077598829,0.014160156
15,0.709370425,0.766601563,0.168374817,0.129882813
15,0.24011713,0.741699219,0.040995608,0.020996094
15,0.21522694,0.83984375,0.053440703,0.047851563
16,0.871156662,0.09765625,0.087847731,0.073242188
16,0.646412884,0.087402344,0.053440703,0.014648438
16,0.49341142,0.099609375,0.096632504,0.075195313
16,0.371156662,0.081054688,0.072474378,0.052246094
16,0.109077599,0.12890625,0.068814056,0.037597656
16,0.43704246,0.335449219,0.162518302,0.133300781
16,0.837481698,0.283203125,0.099560761,0.133300781
16,0.824304539,0.608398438,0.119326501,0.15625
16,0.677891654,0.831542969,0.037335286,0.0625
17,0.027818448,0.06640625,0.084187408,0.054199219
17,0.424597365,0.245605469,0.02489019,0.016601563
17,0.577598829,0.337402344,0.112737921,0.045898438
17,0.837481698,0.53125,0.052708638,0.014648438
17,0.565153734,0.516601563,0.144216691,0.043945313
17,0.765007321,0.666992188,0.128111274,0.145507813
17,0.431185944,0.580078125,0.066617862,0.085449219
17,0.055636896,0.375,0.103221083,0.135253906
18,0.421669107,0.081054688,0.074670571,0.068847656
18,0.153001464,0.0625,0.02489019,0.122558594
18,0.827964861,0.28125,0.112005857,0.095703125
18,0.121522694,0.3125,0.150073206,0.058105469
19,0.590043924,0.095703125,0.093704246,0.037597656
19,0.343338214,0.083007813,0.034407028,0.135742188
19,0.612005857,0.75,0.068814056,0.045898438
19,0.346266471,0.764648438,0.084919473,0.014648438
19,0.218155198,0.908691406,0.059297218,0.028808594
19,0.005856515,0.791992188,0.125183016,0.041503906
20,0.855783309,0.072753906,0.059297218,0.191894531
20,0.52489019,0.284667969,0.108345534,0.028808594
20,0.471449488,0.795898438,0.134699854,0.087402344
20,0.497071742,0.916992188,0.035139092,0.055664063
20,0.140556369,0.806640625,0.090043924,0.072753906
