1,0.71522694,0.112304688,0.07467057,0.04785156
1,0.109077599,0.09765625,0.177891654,0.106445313
1,0.743045388,0.268554688,0.125183016,0.102050781
1,0.332357247,0.28515625,0.079062958,0.024414063
1,0.128111274,0.295898438,0.118594436,0.060058594
1,0.799414348,0.466796875,0.071742313,0.064453125
1,0.080527086,0.443847656,0.106881406,0.202148438
1,0.818448023,0.814941406,0.05636896,0.058105469
1,0.727672035,0.802246094,0.062225476,0.047851563
1,0.530746706,0.814941406,0.06295754,0.03515625
1,0.387262079,0.852050781,0.103221083,0.056640625
1,0.300878477,0.824707031,0.060761347,0.021972656
3,0.262079063,0.153808594,0.344070278,0.025390625
5,0.749633968,0.141601563,0.103221083,0.029296875
5,0.118594436,0.112304688,0.127379209,0.059570313
5,0.661054173,0.393554688,0.08272328,0.029785156
5,0.237188873,0.40625,0.131039531,0.043945313
5,0.74670571,0.785644531,0.131039531,0.09375
4,0.505856515,0.873046875,0.425329429,0.056152344
5,0.540263543,0.65625,0.087847731,0.035644531
5,0.362371889,0.925292969,0.231332357,0.029296875
6,0.799414348,0.143554688,0.100292826,0.104003906
6,0.49341142,0.122558594,0.078330893,0.073242188
6,0.355783309,0.06640625,0.068814056,0.066894531
6,0.209370425,0.079101563,0.052708638,0.022949219
6,0.121522694,0.099609375,0.084187408,0.029296875
6,0.118594436,0.195800781,0.103221083,0.072753906
6,0.793557833,0.41015625,0.103221083,0.05859375
6,0.817715959,0.609375,0.078330893,0.032226563
6,0.868228404,0.654296875,0.075402635,0.104003906
6,0.880673499,0.783691406,0.059297218,0.064453125
6,0.712298682,0.829101563,0.099560761,0.091796875
6,0.825768668,0.8828125,0.075402635,0.030273438
6,0.549780381,0.662597656,0.128111274,0.118652344
6,0.140556369,0.649902344,0.133967789,0.131347656
6,0.128111274,0.823242188,0.087115666,0.079101563
6,0.153001464,0.93359375,0.052708638,0.012695313
7,0.811859444,0.074707031,0.078330893,0.050292969
7,0.696193265,0.0625,0.084919473,0.104003906
7,0.533674963,0.074707031,0.075402635,0.052246094
7,0.515373353,0.147949219,0.106149341,0.118652344
7,0.071742313,0.074707031,0.118594436,0.100097656
7,0.762079063,0.34375,0.134699854,0.072753906
7,0.643484627,0.341796875,0.090775988,0.058105469
7,0.343338214,0.341796875,0.134699854,0.087402344
7,0.568081991,0.489746094,0.06295754,0.014648438
7,0.49341142,0.626953125,0.090775988,0.037597656
7,0.315519766,0.495605469,0.093704246,0.073242188
7,0.209370425,0.352050781,0.015373353,0.052246094
7,0.207906296,0.612792969,0.071010249,0.06640625
7,0.114934114,0.618652344,0.090775988,0.116699219
7,0.037335286,0.65234375,0.071742313,0.051757813
7,0.789897511,0.8125,0.081259151,0.073242188
7,0.571742313,0.818847656,0.059297218,0.035644531
7,0.480966325,0.818847656,0.059297218,0.056152344
7,0.343338214,0.820800781,0.115666179,0.104492188
7,0.096632504,0.797851563,0.074670571,0.075195313
7,0.090043924,0.897949219,0.034407028,0.006347656
9,0.383601757,0.508300781,0.068814056,0.0234375
8,0.918740849,0.06640625,0.021229868,0.068847656
8,0.649341142,0.256347656,0.06295754,0.016601563
8,0.484626647,0.268554688,0.083455344,0.030273438
8,0.334553441,0.115234375,0.071010249,0.024414063
8,0.403367496,0.75390625,0.070278184,0.029785156
8,0.515373353,0.833496094,0.027818448,0.108398438
8,0.352855051,0.860351563,0.103221083,0.043945313
8,0.215959004,0.867675781,0.095168375,0.022949219
8,0.106149341,0.854492188,0.099560761,0.058105469
9,0.808931186,0.116699219,0.053440703,0.014160156
9,0.52489019,0.105957031,0.093704246,0.096191406
9,0.169838946,0.114257813,0.078330893,0.029785156
9,0.099560761,0.19140625,0.100292826,0.029296875
9,0.72181552,0.318847656,0.136896047,0.118652344
9,0.168374817,0.318847656,0.112737921,0.077148438
9,0.140556369,0.437988281,0.043191801,0.090332031
9,0.256222548,0.447753906,0.012445095,0.079101563
9,0.759150805,0.600097656,0.131039531,0.106445313
9,0.832357247,0.793457031,0.067349927,0.028320313
9,0.606149341,0.858398438,0.084187408,0.064941406
9,0.502928258,0.581054688,0.084187408,0.079589844
9,0.327964861,0.583496094,0.124450952,0.114746094
9,0.155929722,0.585449219,0.100292826,0.112792969
9,0.046852123,0.598144531,0.096632504,0.09765625
9,0.182284041,0.826171875,0.101756955,0.044921875
10,0.855783309,0.141601563,0.078330893,0.033203125
10,0.915080527,0.481445313,0.050512445,0.014160156
10,0.837481698,0.506347656,0.068081991,0.012207031
10,0.614934114,0.5625,0.090775988,0.043945313
10,0.840409956,0.710449219,0.118594436,0.070800781
10,0.577598829,0.735351563,0.156661786,0.073242188
10,0.130307467,0.825195313,0.104685212,0.137695313
11,0.521229868,0.105957031,0.103221083,0.075195313
11,0.027818448,0.130859375,0.071742313,0.02734375
11,0.806002928,0.335449219,0.090775988,0.141601563
11,0.421669107,0.393554688,0.090775988,0.102050781
11,0.327232796,0.397460938,0.059297218,0.0546875
11,0.037335286,0.364746094,0.093704246,0.089355469
11,0.734992679,0.60546875,0.048316252,0.020507813
11,0.512445095,0.55859375,0.115666179,0.141601563
11,0.496339678,0.756347656,0.140556369,0.070800781
11,0.374816984,0.570800781,0.071742313,0.022949219
11,0.299414348,0.570800781,0.05636896,0.079101563
11,0.201317716,0.580078125,0.060029283,0.017089844
11,0.052708638,0.549804688,0.096632504,0.081542969
11,0.343338214,0.820800781,0.05636896,0.037597656
11,0.059297218,0.848144531,0.093704246,0.049804688
12,0.752562225,0.462402344,0.046852123,0.022949219
12,0.855783309,0.126953125,0.040995608,0.022949219
12,0.778916545,0.215332031,0.054172767,0.01953125
12,0.665446559,0.074707031,0.05636896,0.029296875
12,0.596632504,0.112304688,0.068814056,0.029296875
12,0.474377745,0.166503906,0.093704246,0.03125
12,0.422401171,0.096679688,0.060761347,0.020019531
12,0.121522694,0.095703125,0.074670571,0.014648438
12,0.877745242,0.320800781,0.074670571,0.089355469
12,0.784040996,0.324707031,0.065885798,0.102539063
12,0.813323572,0.467285156,0.061493411,0.033203125
12,0.849926794,0.524902344,0.046852123,0.018554688
12,0.590043924,0.322753906,0.100292826,0.139648438
12,0.449487555,0.375,0.103221083,0.112304688
12,0.318448023,0.34375,0.052708638,0.058105469
12,0.365300146,0.4375,0.053440703,0.033203125
12,0.5,0.77734375,0.161786237,0.095703125
12,0.296486091,0.71484375,0.077598829,0.024902344
12,0.133967789,0.720703125,0.090775988,0.037597656
13,0.784040996,0.070800781,0.084187408,0.085449219
13,0.696193265,0.099609375,0.068814056,0.043945313
13,0.808931186,0.181152344,0.03147877,0.018554688
13,0.321376281,0.072753906,0.159590044,0.056152344
13,0.196193265,0.072753906,0.115666179,0.056152344
13,0.065153734,0.081054688,0.096632504,0.039550781
